TIME	MONTH	TEMP	CO2eq	SOLAR	VOLCANIC	SO	NAO	AMO
1923.041667	1	-0.324	315.392	1365.4265	0.000583	0.56	1.84	-0.148608
1923.125	2	-0.834	315.392	1365.4265	0.000525	0.34	2.77	-0.148608
1923.208333	3	-0.518	315.392	1365.4265	0.000458	0.84	-0.1	-0.148608
1923.291667	4	-0.512	315.392	1365.4265	0.0004	0.81	-1.19	-0.148608
1923.375	5	-0.358	315.392	1365.4265	0.000358	-0.01	0.35	-0.148608
1923.458333	6	-0.141	315.392	1365.4265	0.000317	-0.17	0.53	-0.148608
1923.541667	7	-0.297	315.392	1365.4265	0.000283	-1.11	1.59	-0.148608
1923.625	8	-0.138	315.392	1365.4265	0.000242	-2.14	0.73	-0.148608
1923.708333	9	-0.099	315.392	1365.4265	0.000217	-1.46	2.64	-0.148608
1923.791667	10	0.2	315.392	1365.4265	0.000192	-0.72	1.34	-0.148608
1923.875	11	0.007	315.392	1365.4265	0.000167	-1.41	-1.97	-0.148608
1923.958333	12	0.026	315.392	1365.4265	0.00015	0.13	1.25	-0.148608
1924.041667	1	-0.448	316.027	1365.4581	0.000125	-0.68	0.86	-0.140983
1924.125	2	-0.397	316.027	1365.4581	0.001033	0.01	-1.62	-0.140983
1924.208333	3	0.039	316.027	1365.4581	0.006433	0.11	-1.88	-0.140983
1924.291667	4	-0.223	316.027	1365.4581	0.011783	-1.95	-0.94	-0.140983
1924.375	5	-0.005	316.027	1365.4581	0.016783	1.19	-0.55	-0.140983
1924.458333	6	-0.054	316.027	1365.4581	0.017875	0.84	-2.09	-0.140983
1924.541667	7	0.021	316.027	1365.4581	0.017875	0.78	0.65	-0.140983
1924.625	8	-0.093	316.027	1365.4581	0.016458	0.88	0.55	-0.140983
1924.708333	9	-0.073	316.027	1365.4581	0.014525	0.74	0.71	-0.140983
1924.791667	10	-0.143	316.027	1365.4581	0.012808	0.63	0.5	-0.140983
1924.875	11	0.003	316.027	1365.4581	0.011308	1.02	-0.21	-0.140983
1924.958333	12	-0.461	316.027	1365.4581	0.009983	0.48	3.86	-0.140983
1925.041667	1	-0.569	316.714	1365.6622	0.008808	0.54	4.23	-0.106208
1925.125	2	-0.673	316.714	1365.6622	0.007775	1.22	1.95	-0.106208
1925.208333	3	-0.258	316.714	1365.6622	0.006858	1.52	-2	-0.106208
1925.291667	4	0.178	316.714	1365.6622	0.00605	1.48	2.59	-0.106208
1925.375	5	-0.167	316.714	1365.6622	0.00535	-0.3	1.12	-0.106208
1925.458333	6	-0.335	316.714	1365.6622	0.004708	-0.82	-2.2	-0.106208
1925.541667	7	-0.19	316.714	1365.6622	0.004158	-1.31	1.37	-0.106208
1925.625	8	0.034	316.714	1365.6622	0.003675	-1.24	1.43	-0.106208
1925.708333	9	-0.037	316.714	1365.6622	0.003242	-0.66	-0.66	-0.106208
1925.791667	10	-0.15	316.714	1365.6622	0.002858	-1.5	-0.98	-0.106208
1925.875	11	-0.022	316.714	1365.6622	0.002525	-0.97	-2.6	-0.106208
1925.958333	12	0.427	316.714	1365.6622	0.002225	-0.89	-0.72	-0.106208
1926.041667	1	0.598	317.38	1365.7633	0.001967	-0.62	1.7	-0.06615
1926.125	2	0.35	317.38	1365.7633	0.001733	-1.56	1.84	-0.06615
1926.208333	3	0.501	317.38	1365.7633	0.001533	-1.65	0.56	-0.06615
1926.291667	4	-0.016	317.38	1365.7633	0.00135	-0.75	2.33	-0.06615
1926.375	5	-0.287	317.38	1365.7633	0.0012	-0.28	-1.19	-0.06615
1926.458333	6	-0.125	317.38	1365.7633	0.00105	-1.05	-1.79	-0.06615
1926.541667	7	-0.108	317.38	1365.7633	0.000933	-0.09	-0.69	-0.06615
1926.625	8	0.135	317.38	1365.7633	0.000817	-0.92	2.06	-0.06615
1926.708333	9	0.089	317.38	1365.7633	0.000725	0.12	0.92	-0.06615
1926.791667	10	0.179	317.38	1365.7633	0.000642	0.24	-4.16	-0.06615
1926.875	11	-0.098	317.38	1365.7633	0.000567	0.07	0.12	-0.06615
1926.958333	12	-0.684	317.38	1365.7633	0.0005	0.59	-0.51	-0.06615
1927.041667	1	-0.495	318.046	1365.9468	0.000442	0.51	2.15	-0.011117
1927.125	2	-0.344	318.046	1365.9468	0.000383	0.01	1.09	-0.011117
1927.208333	3	-0.73	318.046	1365.9468	0.000342	1.84	2.58	-0.011117
1927.291667	4	-0.239	318.046	1365.9468	0.000308	0.75	1.39	-0.011117
1927.375	5	-0.038	318.046	1365.9468	0.000267	0.62	-2.03	-0.011117
1927.458333	6	-0.104	318.046	1365.9468	0.000233	0.91	-1.6	-0.011117
1927.541667	7	0.026	318.046	1365.9468	0.000208	0.17	-0.16	-0.011117
1927.625	8	-0.02	318.046	1365.9468	0	-0.75	1.6	-0.011117
1927.708333	9	0.233	318.046	1365.9468	0	-0.07	-1.77	-0.011117
1927.791667	10	0.507	318.046	1365.9468	0	-0.55	-2.04	-0.011117
1927.875	11	-0.014	318.046	1365.9468	0	-0.91	-1.25	-0.011117
1927.958333	12	-0.679	318.046	1365.9468	0	0.75	-3.14	-0.011117
1928.041667	1	0.174	318.755	1365.8245	0	-1.22	3.04	0.040733
1928.125	2	-0.127	318.755	1365.8245	0	0.95	3.52	0.040733
1928.208333	3	-0.401	318.755	1365.8245	0	1.38	-0.94	0.040733
1928.291667	4	0.007	318.755	1365.8245	0	1.44	1.09	0.040733
1928.375	5	0.03	318.755	1365.8245	0	-0.09	-2.9	0.040733
1928.458333	6	-0.259	318.755	1365.8245	0	-1.15	-1.89	0.040733
1928.541667	7	0.042	318.755	1365.8245	0	-0.02	2.21	0.040733
1928.625	8	-0.083	318.755	1365.8245	0	0.8	-1.8	0.040733
1928.708333	9	0.012	318.755	1365.8245	0	0.74	-1.93	0.040733
1928.791667	10	0.141	318.755	1365.8245	0	0.77	0.15	0.040733
1928.875	11	-0.046	318.755	1365.8245	0	0.21	1.68	0.040733
1928.958333	12	-0.103	318.755	1365.8245	0	1.2	0.44	0.040733
1929.041667	1	-0.866	319.456	1365.7833	0	1.74	-1.26	0.0554
1929.125	2	-1.2	319.456	1365.7833	0	1.69	0.27	0.0554
1929.208333	3	-0.28	319.456	1365.7833	0	0.41	-0.48	0.0554
1929.291667	4	-0.172	319.456	1365.7833	0	0.58	-3.8	0.0554
1929.375	5	-0.305	319.456	1365.7833	0	-1.2	0.67	0.0554
1929.458333	6	-0.47	319.456	1365.7833	0.000917	0.06	-0.06	0.0554
1929.541667	7	-0.322	319.456	1365.7833	0.003817	0.21	0.26	0.0554
1929.625	8	-0.08	319.456	1365.7833	0.005217	-0.17	-0.07	0.0554
1929.708333	9	-0.187	319.456	1365.7833	0.005375	-0.07	0.25	0.0554
1929.791667	10	0.115	319.456	1365.7833	0.0053	0.8	0.29	0.0554
1929.875	11	-0.211	319.456	1365.7833	0.004733	0.95	2.15	0.0554
1929.958333	12	-1.356	319.456	1365.7833	0.004175	0.53	3.8	0.0554
1930.041667	1	-0.506	320.124	1365.7655	0.003683	1.31	1.51	0.073308
1930.125	2	-0.284	320.124	1365.7655	0.003258	0.68	-0.6	0.073308
1930.208333	3	0.069	320.124	1365.7655	0.002875	0.04	-0.7	0.073308
1930.291667	4	-0.134	320.124	1365.7655	0.002533	-0.33	-2.13	0.073308
1930.375	5	-0.13	320.124	1365.7655	0.002233	0.47	1.84	0.073308
1930.458333	6	-0.043	320.124	1365.7655	0.001975	-0.84	-0.37	0.073308
1930.541667	7	0.195	320.124	1365.7655	0.00175	-0.4	-1.3	0.073308
1930.625	8	0.166	320.124	1365.7655	0.001533	-0.39	1.81	0.073308
1930.708333	9	-0.133	320.124	1365.7655	0.001358	-0.72	-2.07	0.073308
1930.791667	10	-0.11	320.124	1365.7655	0.0012	0.46	0.89	0.073308
1930.875	11	0.165	320.124	1365.7655	0.001058	0.3	1.44	0.073308
1930.958333	12	-0.177	320.124	1365.7655	0.000933	-0.27	1.21	0.073308
1931.041667	1	-0.08	320.814	1365.6436	0.000825	0.63	-0.09	0.0799
1931.125	2	-0.714	320.814	1365.6436	0.000725	-1.61	1.29	0.0799
1931.208333	3	-0.247	320.814	1365.6436	0.001567	0.44	-2.18	0.0799
1931.291667	4	-0.159	320.814	1365.6436	0.005175	1.1	-0.08	0.0799
1931.375	5	-0.196	320.814	1365.6436	0.0079	1.66	-0.62	0.0799
1931.458333	6	0.183	320.814	1365.6436	0.009725	2.23	-0.96	0.0799
1931.541667	7	0.307	320.814	1365.6436	0.009683	0.98	-0.13	0.0799
1931.625	8	0.369	320.814	1365.6436	0.009517	-0.5	-1.8	0.0799
1931.708333	9	0.264	320.814	1365.6436	0.008508	0.35	-2.73	0.0799
1931.791667	10	0.59	320.814	1365.6436	0.007508	-1	-0.11	0.0799
1931.875	11	-0.142	320.814	1365.6436	0.006625	-0.37	2.78	0.0799
1931.958333	12	0.076	320.814	1365.6436	0.00585	0.81	0.77	0.0799
1932.041667	1	0.807	321.51	1365.5364	0.008875	0.21	3.47	0.0984
1932.125	2	-0.471	321.51	1365.5364	0.011167	-0.36	-3.31	0.0984
1932.208333	3	-0.476	321.51	1365.5364	0.013258	-0.72	-1.57	0.0984
1932.291667	4	0.48	321.51	1365.5364	0.0132	-2.76	0.13	0.0984
1932.375	5	-0.013	321.51	1365.5364	0.012775	0.09	-0.68	0.0984
1932.458333	6	-0.017	321.51	1365.5364	0.011642	-0.26	-1.46	0.0984
1932.541667	7	0.109	321.51	1365.5364	0.010275	-1.52	-0.8	0.0984
1932.625	8	-0.003	321.51	1365.5364	0.009075	-0.9	2.18	0.0984
1932.708333	9	0.301	321.51	1365.5364	0.008008	-0.86	-0.94	0.0984
1932.791667	10	0.299	321.51	1365.5364	0.00705	-0.69	0.05	0.0984
1932.875	11	-0.477	321.51	1365.5364	0.006175	-0.61	0.98	0.0984
1932.958333	12	-0.402	321.51	1365.5364	0.00545	0.25	1.22	0.0984
1933.041667	1	-0.644	322.158	1365.4156	0.004808	-1.22	1.41	0.123175
1933.125	2	-0.684	322.158	1365.4156	0.00425	0.34	-1.81	0.123175
1933.208333	3	-0.567	322.158	1365.4156	0.00375	-0.35	1.26	0.123175
1933.291667	4	-0.169	322.158	1365.4156	0.003317	0.47	-0.23	0.123175
1933.375	5	-0.2	322.158	1365.4156	0.002925	0.74	-0.55	0.123175
1933.458333	6	-0.305	322.158	1365.4156	0.002583	-0.68	-1.62	0.123175
1933.541667	7	-0.022	322.158	1365.4156	0.002275	0.38	2.62	0.123175
1933.625	8	0	322.158	1365.4156	0.002008	-0.23	2.65	0.123175
1933.708333	9	-0.165	322.158	1365.4156	0.001767	0.17	-2.03	0.123175
1933.791667	10	-0.11	322.158	1365.4156	0.001558	0.17	-1.99	0.123175
1933.875	11	-0.53	322.158	1365.4156	0.001375	0.53	-2.97	0.123175
1933.958333	12	-0.764	322.158	1365.4156	0.001217	0.81	-1.84	0.123175
1934.041667	1	-0.408	322.773	1365.5275	0.001075	0.62	3.27	0.145267
1934.125	2	0.201	322.773	1365.5275	0.000942	-0.06	0.49	0.145267
1934.208333	3	-0.665	322.773	1365.5275	0.000842	-0.12	0.3	0.145267
1934.291667	4	-0.304	322.773	1365.5275	0.00075	0.64	-1.67	0.145267
1934.375	5	0.239	322.773	1365.5275	0.00065	-0.76	1.41	0.145267
1934.458333	6	-0.02	322.773	1365.5275	0.000575	1.12	-2.49	0.145267
1934.541667	7	0.056	322.773	1365.5275	0.000508	0.3	-1.17	0.145267
1934.625	8	0.066	322.773	1365.5275	0.000408	-2.44	1.51	0.145267
1934.708333	9	-0.264	322.773	1365.5275	0.000308	-0.64	2.5	0.145267
1934.791667	10	0.114	322.773	1365.5275	0.000267	0.38	0.76	0.145267
1934.875	11	-0.009	322.773	1365.5275	0.000233	1.21	-1.22	0.145267
1934.958333	12	-0.019	322.773	1365.5275	0.000208	-0.38	1.32	0.145267
1935.041667	1	-0.641	323.381	1365.7439	0.000183	0.64	-0.5	0.141233
1935.125	2	0.709	323.381	1365.7439	0.000167	-0.56	2.7	0.141233
1935.208333	3	0.008	323.381	1365.7439	0.00015	1.21	0.39	0.141233
1935.291667	4	-0.471	323.381	1365.7439	0.000125	0.37	-0.41	0.141233
1935.375	5	-0.321	323.381	1365.7439	0.000108	-0.46	-3.21	0.141233
1935.458333	6	-0.084	323.381	1365.7439	0	-0.42	1.34	0.141233
1935.541667	7	0.097	323.381	1365.7439	0	-0.02	2.03	0.141233
1935.625	8	0.01	323.381	1365.7439	0	0	-0.55	0.141233
1935.708333	9	-0.007	323.381	1365.7439	0	0.59	0.55	0.141233
1935.791667	10	0.161	323.381	1365.7439	0	0.6	0.88	0.141233
1935.875	11	-0.989	323.381	1365.7439	0	0.3	1.13	0.141233
1935.958333	12	-0.526	323.381	1365.7439	0	-0.56	-1.37	0.141233
1936.041667	1	-0.584	323.937	1366.1333	0	-0.3	-1.22	0.140783
1936.125	2	-0.725	323.937	1366.1333	0	-0.04	-2.44	0.140783
1936.208333	3	-0.362	323.937	1366.1333	0	0.05	-1.09	0.140783
1936.291667	4	-0.143	323.937	1366.1333	0	2.81	-1.54	0.140783
1936.375	5	0.026	323.937	1366.1333	0	0.27	-2.34	0.140783
1936.458333	6	-0.054	323.937	1366.1333	0	-0.37	0.76	0.140783
1936.541667	7	0.362	323.937	1366.1333	0	0.43	1.34	0.140783
1936.625	8	0.113	323.937	1366.1333	0	-1	2.67	0.140783
1936.708333	9	0.022	323.937	1366.1333	0	0.23	-0.81	0.140783
1936.791667	10	0.095	323.937	1366.1333	0	-0.11	0.87	0.140783
1936.875	11	-0.172	323.937	1366.1333	0	-1.55	-0.17	0.140783
1936.958333	12	-0.071	323.937	1366.1333	0	-0.04	2.37	0.140783
1937.041667	1	-0.557	324.383	1366.0676	0	0.95	2.15	0.136242
1937.125	2	0.128	324.383	1366.0676	0	-0.59	1.73	0.136242
1937.208333	3	-0.528	324.383	1366.0676	0	0.55	-2.02	0.136242
1937.291667	4	-0.125	324.383	1366.0676	0	0.18	2.19	0.136242
1937.375	5	0.203	324.383	1366.0676	0	0.19	2.31	0.136242
1937.458333	6	0.214	324.383	1366.0676	0	0.22	0.49	0.136242
1937.541667	7	0.104	324.383	1366.0676	0	-0.53	0.19	0.136242
1937.625	8	0.269	324.383	1366.0676	0	0.2	0.28	0.136242
1937.708333	9	0.403	324.383	1366.0676	0	0.04	-0.17	0.136242
1937.791667	10	0.394	324.383	1366.0676	0	-0.39	-2.41	0.136242
1937.875	11	-0.083	324.383	1366.0676	0	-0.46	-1.56	0.136242
1937.958333	12	-0.534	324.383	1366.0676	0	0.64	-1.09	0.136242
1938.041667	1	0.041	324.746	1366.0031	0	0.75	2.64	0.120258
1938.125	2	-0.021	324.746	1366.0031	0	0.21	0.6	0.120258
1938.208333	3	0.185	324.746	1366.0031	0	-0.55	3.13	0.120258
1938.291667	4	0.651	324.746	1366.0031	0	0.39	-1.68	0.120258
1938.375	5	0.235	324.746	1366.0031	0	1.18	-0.35	0.120258
1938.458333	6	-0.09	324.746	1366.0031	0	2.01	0.97	0.120258
1938.541667	7	0.206	324.746	1366.0031	0	1.87	1.6	0.120258
1938.625	8	0.241	324.746	1366.0031	0	1.24	-0.37	0.120258
1938.708333	9	0.448	324.746	1366.0031	0	0.69	-0.29	0.120258
1938.791667	10	0.425	324.746	1366.0031	0	1.37	1.88	0.120258
1938.875	11	0.134	324.746	1366.0031	0	-0.07	3.24	0.120258
1938.958333	12	-0.469	324.746	1366.0031	0	1.42	-0.39	0.120258
1939.041667	1	0.089	325.056	1365.9868	0	1.74	-0.69	0.15585
1939.125	2	-0.155	325.056	1365.9868	0	0.66	2.91	0.15585
1939.208333	3	-0.494	325.056	1365.9868	0	1.14	-0.03	0.15585
1939.291667	4	0.057	325.056	1365.9868	0	1.13	0.18	0.15585
1939.375	5	0.304	325.056	1365.9868	0	-0.1	-0.9	0.15585
1939.458333	6	0.164	325.056	1365.9868	0	-0.37	-1.4	0.15585
1939.541667	7	0.123	325.056	1365.9868	0	0.84	-0.44	0.15585
1939.625	8	0.233	325.056	1365.9868	0	-0.11	0.8	0.15585
1939.708333	9	-0.024	325.056	1365.9868	0	-0.95	-3.9	0.15585
1939.791667	10	-0.103	325.056	1365.9868	0	-1.71	-2.51	0.15585
1939.875	11	-0.24	325.056	1365.9868	0	-0.96	1.53	0.15585
1939.958333	12	1	325.056	1365.9868	0	-1.07	-1.07	0.15585
1940.041667	1	-0.544	325.322	1365.9242	0	-0.06	-2.27	0.175958
1940.125	2	0.015	325.322	1365.9242	0	-0.56	-0.93	0.175958
1940.208333	3	-0.004	325.322	1365.9242	0	-1.34	-0.72	0.175958
1940.291667	4	0.489	325.322	1365.9242	0	-0.94	0.53	0.175958
1940.375	5	0.099	325.322	1365.9242	0	-1.39	-0.25	0.175958
1940.458333	6	0.193	325.322	1365.9242	0	-2.49	-1.2	0.175958
1940.541667	7	0.32	325.322	1365.9242	0	-1.5	-1.21	0.175958
1940.625	8	0.142	325.322	1365.9242	0	-2.11	0.3	0.175958
1940.708333	9	0.304	325.322	1365.9242	0	-1.95	-1.1	0.175958
1940.791667	10	0.14	325.322	1365.9242	0	-1.8	-1.89	0.175958
1940.875	11	-0.293	325.322	1365.9242	0	-0.77	1.3	0.175958
1940.958333	12	0.199	325.322	1365.9242	0	-3.38	1.46	0.175958
1941.041667	1	-0.063	325.521	1365.8451	0	-1.13	-3.5	0.162733
1941.125	2	0.257	325.521	1365.8451	0	-1.6	-0.42	0.162733
1941.208333	3	-0.186	325.521	1365.8451	0	-1.33	-1.29	0.162733
1941.291667	4	0.348	325.521	1365.8451	0	-1.19	-2.95	0.162733
1941.375	5	0.291	325.521	1365.8451	0	-0.75	-0.54	0.162733
1941.458333	6	0.231	325.521	1365.8451	0	-1.89	0.24	0.162733
1941.541667	7	0.438	325.521	1365.8451	0	-2	1.08	0.162733
1941.625	8	0.322	325.521	1365.8451	0	-2.2	-0.6	0.162733
1941.708333	9	-0.158	325.521	1365.8451	0	-0.83	-0.97	0.162733
1941.791667	10	0.349	325.521	1365.8451	0	-2.29	-1.21	0.162733
1941.875	11	-0.453	325.521	1365.8451	0	-1.09	-0.09	0.162733
1941.958333	12	-0.231	325.521	1365.8451	0	-1.07	1.44	0.162733
1942.041667	1	0.261	325.639	1365.7419	0	-1.51	0.75	0.124733
1942.125	2	-0.56	325.639	1365.7419	0	-0.51	-3.1	0.124733
1942.208333	3	-0.049	325.639	1365.7419	0	-0.8	-0.92	0.124733
1942.291667	4	0.16	325.639	1365.7419	0	-0.52	-0.95	0.124733
1942.375	5	0.127	325.639	1365.7419	0	0.25	0.82	0.124733
1942.458333	6	0.186	325.639	1365.7419	0	0.8	-2.1	0.124733
1942.541667	7	-0.014	325.639	1365.7419	0	-0.08	0.15	0.124733
1942.625	8	0.086	325.639	1365.7419	0	0.3	0.08	0.124733
1942.708333	9	0.167	325.639	1365.7419	0	0.82	-0.25	0.124733
1942.791667	10	0.286	325.639	1365.7419	0	0.7	-0.21	0.124733
1942.875	11	0.016	325.639	1365.7419	0	-0.64	-2.11	0.124733
1942.958333	12	-0.007	325.639	1365.7419	0	1.42	1.47	0.124733
1943.041667	1	-0.462	325.723	1365.5841	0	0.88	1.17	0.101742
1943.125	2	0.078	325.723	1365.5841	0	0.91	2.78	0.101742
1943.208333	3	-0.282	325.723	1365.5841	0	0.29	0.03	0.101742
1943.291667	4	0.388	325.723	1365.5841	0	1.59	4.26	0.101742
1943.375	5	0.253	325.723	1365.5841	0	0.25	2.17	0.101742
1943.458333	6	-0.26	325.723	1365.5841	0	-1.13	1.91	0.101742
1943.541667	7	0.216	325.723	1365.5841	0	0.3	0.05	0.101742
1943.625	8	0.054	325.723	1365.5841	0	0.69	-0.18	0.101742
1943.708333	9	0.124	325.723	1365.5841	0	0.53	-0.65	0.101742
1943.791667	10	0.562	325.723	1365.5841	0	0.79	0.45	0.101742
1943.875	11	-0.156	325.723	1365.5841	0	0.22	0.08	0.101742
1943.958333	12	0.262	325.723	1365.5841	0	-1.06	-0.39	0.101742
1944.041667	1	0.616	325.845	1365.614	0	-0.95	3.63	0.099908
1944.125	2	0.193	325.845	1365.614	0	0.3	-1.59	0.099908
1944.208333	3	0.163	325.845	1365.614	0	0.46	-0.82	0.099908
1944.291667	4	0.19	325.845	1365.614	0	-0.54	1.3	0.099908
1944.375	5	0.142	325.845	1365.614	0	0.02	0.42	0.099908
1944.458333	6	0.095	325.845	1365.614	0	-0.61	-2.78	0.099908
1944.541667	7	0.199	325.845	1365.614	0	-0.85	-2.16	0.099908
1944.625	8	0.288	325.845	1365.614	0	0.13	0.15	0.099908
1944.708333	9	0.463	325.845	1365.614	0	0.22	0.36	0.099908
1944.791667	10	0.464	325.845	1365.614	0	-1.03	-0.83	0.099908
1944.875	11	-0.296	325.845	1365.614	0	-0.84	0.81	0.099908
1944.958333	12	-0.516	325.845	1365.614	0	0.36	0.26	0.099908
1945.041667	1	-0.346	326.032	1365.881	0	0.43	-2.12	0.101917
1945.125	2	-0.758	326.032	1365.881	0	0.53	4.67	0.101917
1945.208333	3	-0.207	326.032	1365.881	0	1.33	2.51	0.101917
1945.291667	4	0.426	326.032	1365.881	0	-0.73	1.15	0.101917
1945.375	5	-0.127	326.032	1365.881	0	0.02	-0.84	0.101917
1945.458333	6	-0.046	326.032	1365.881	0	0.8	0.37	0.101917
1945.541667	7	-0.05	326.032	1365.881	0	0.39	-0.4	0.101917
1945.625	8	0.572	326.032	1365.881	0	1.06	-1.83	0.101917
1945.708333	9	0.229	326.032	1365.881	0	0.8	1.4	0.101917
1945.791667	10	0.252	326.032	1365.881	0	0.21	-0.22	0.101917
1945.875	11	-0.299	326.032	1365.881	0	-0.45	-1.82	0.101917
1945.958333	12	-0.802	326.032	1365.881	0	0.63	-0.25	0.101917
1946.041667	1	0.093	326.279	1365.9791	0	-0.32	1.41	0.1047
1946.125	2	0.061	326.279	1365.9791	0	0.29	0.99	0.1047
1946.208333	3	-0.132	326.279	1365.9791	0	-0.38	-0.39	0.1047
1946.291667	4	0.588	326.279	1365.9791	0	-1.03	0.65	0.1047
1946.375	5	0.164	326.279	1365.9791	0	-1.19	-2.7	0.1047
1946.458333	6	-0.071	326.279	1365.9791	0	-1.32	2.56	0.1047
1946.541667	7	0.145	326.279	1365.9791	0	-0.99	2.66	0.1047
1946.625	8	0.081	326.279	1365.9791	0	-0.64	0.62	0.1047
1946.708333	9	0.069	326.279	1365.9791	0	-1.58	1.98	0.1047
1946.791667	10	-0.055	326.279	1365.9791	0	-1.38	-2.04	0.1047
1946.875	11	-0.141	326.279	1365.9791	0	-0.25	-1.26	0.1047
1946.958333	12	-0.775	326.279	1365.9791	0	-0.71	1.22	0.1047
1947.041667	1	-0.288	326.593	1366.2185	0	-0.63	0.39	0.115683
1947.125	2	-0.198	326.593	1366.2185	0	-0.56	-4.6	0.115683
1947.208333	3	0.407	326.593	1366.2185	0	1.13	-1.28	0.115683
1947.291667	4	0.472	326.593	1366.2185	0	-0.56	6.66	0.115683
1947.375	5	0.142	326.593	1366.2185	0	-1.24	-1.2	0.115683
1947.458333	6	0.071	326.593	1366.2185	0	0.16	0.2	0.115683
1947.541667	7	0.099	326.593	1366.2185	0	0.98	0.19	0.115683
1947.625	8	0.102	326.593	1366.2185	0	0.66	-1.08	0.115683
1947.708333	9	0.169	326.593	1366.2185	0	1.1	1.18	0.115683
1947.791667	10	0.687	326.593	1366.2185	0	-0.35	-0.51	0.115683
1947.875	11	0.038	326.593	1366.2185	0	0.75	-0.25	0.115683
1947.958333	12	-0.277	326.593	1366.2185	0	0.47	-0.72	0.115683
1948.041667	1	0.499	326.966	1366.349	0	-0.43	1.53	0.138658
1948.125	2	-0.194	326.966	1366.349	0	-0.41	0.66	0.138658
1948.208333	3	-0.475	326.966	1366.349	0	-0.6	3.48	0.138658
1948.291667	4	0.254	326.966	1366.349	0	0.26	-0.48	0.138658
1948.375	5	0.345	326.966	1366.349	0	0.35	-1.23	0.138658
1948.458333	6	0.325	326.966	1366.349	0	-0.76	-0.27	0.138658
1948.541667	7	0.202	326.966	1366.349	0	0.09	0.59	0.138658
1948.625	8	0.16	326.966	1366.349	0	-0.55	0.34	0.138658
1948.708333	9	0.159	326.966	1366.349	0	-0.76	0.82	0.138658
1948.791667	10	0.262	326.966	1366.349	0	0.54	0.43	0.138658
1948.875	11	-0.182	326.966	1366.349	0	0.19	2.64	0.138658
1948.958333	12	-0.469	326.966	1366.349	0	-0.72	1.09	0.138658
1949.041667	1	0.289	327.399	1366.2555	0	-0.86	1.5	0.107942
1949.125	2	-0.662	327.399	1366.2555	0	0.05	4.01	0.107942
1949.208333	3	-0.344	327.399	1366.2555	0	0.49	-0.96	0.107942
1949.291667	4	0.102	327.399	1366.2555	0	0.28	3.41	0.107942
1949.375	5	0.141	327.399	1366.2555	0	-0.68	-1.39	0.107942
1949.458333	6	-0.141	327.399	1366.2555	0	-1.6	-1.51	0.107942
1949.541667	7	-0.015	327.399	1366.2555	0	-0.15	-0.93	0.107942
1949.625	8	0.122	327.399	1366.2555	0	-0.64	1.38	0.107942
1949.708333	9	-0.019	327.399	1366.2555	0	0.17	-1.81	0.107942
1949.791667	10	0.219	327.399	1366.2555	0	0.38	1.38	0.107942
1949.875	11	-0.24	327.399	1366.2555	0	-0.77	0.54	0.107942
1949.958333	12	-0.443	327.399	1366.2555	0	0.77	0.11	0.107942
1950.041667	1	-0.847	327.921	1366.0131	0	0.54	0.55	0.105092
1950.125	2	-0.701	327.921	1366.0131	0	1.58	3.31	0.105092
1950.208333	3	-0.198	327.921	1366.0131	0	1.79	0.82	0.105092
1950.291667	4	-0.162	327.921	1366.0131	0	1.67	1.61	0.105092
1950.375	5	0.122	327.921	1366.0131	0	0.55	-1.73	0.105092
1950.458333	6	0.028	327.921	1366.0131	0	3.06	1.26	0.105092
1950.541667	7	-0.051	327.921	1366.0131	0	2.14	-0.87	0.105092
1950.625	8	-0.211	327.921	1366.0131	0	1.14	-0.28	0.105092
1950.708333	9	-0.001	327.921	1366.0131	0	0.63	1.51	0.105092
1950.791667	10	-0.137	327.921	1366.0131	0	1.68	0.78	0.105092
1950.875	11	-0.985	327.921	1366.0131	0	0.89	0.78	0.105092
1950.958333	12	-0.424	327.921	1366.0131	0	2.46	-1.88	0.105092
1951.041667	1	-0.805	328.558	1365.7765	0	1.32	0.82	0.101192
1951.125	2	-1.075	328.558	1365.7765	0	0.47	0.93	0.101192
1951.208333	3	-0.368	328.558	1365.7765	0	-0.71	-2.01	0.101192
1951.291667	4	0.123	328.558	1365.7765	0	-1.03	-0.45	0.101192
1951.375	5	0.293	328.558	1365.7765	0	-1.29	-2.11	0.101192
1951.458333	6	-0.052	328.558	1365.7765	0	-0.52	-1.16	0.101192
1951.541667	7	0.157	328.558	1365.7765	0	-1.33	1.1	0.101192
1951.625	8	0.331	328.558	1365.7765	0	-0.75	0.85	0.101192
1951.708333	9	0.349	328.558	1365.7765	0	-1.17	-0.22	0.101192
1951.791667	10	0.349	328.558	1365.7765	0	-1.44	-0.13	0.101192
1951.875	11	-0.155	328.558	1365.7765	0	-0.98	-0.97	0.101192
1951.958333	12	0.364	328.558	1365.7765	0	-0.9	2.54	0.101192
1952.041667	1	0.16	329.275	1365.7676	0	-0.92	0.92	0.113675
1952.125	2	-0.091	329.275	1365.7676	0	-0.83	0.15	0.113675
1952.208333	3	-0.469	329.275	1365.7676	0	-0.02	-1.14	0.113675
1952.291667	4	0.201	329.275	1365.7676	0	-0.73	2.79	0.113675
1952.375	5	0.182	329.275	1365.7676	0	0.67	-0.94	0.113675
1952.458333	6	0.131	329.275	1365.7676	0	0.78	0.02	0.113675
1952.541667	7	0.363	329.275	1365.7676	0	0.51	-0.79	0.113675
